scan_date,scan_time,symbol,price,decision,direction,confidence,leverage,risk,momentum_24h,momentum_7d,volume_trend_pct,rsi,funding_rate,oi_change_pct,reasoning,sfp_signal
2026-07-14,17:00:03,ETHUSDT,1781.78,HOLD,none,0.35,5,MEDIUM,-0.27,0.64,-17.7,48.1,0.0069,-1.54,"Mixed signals prevent conviction: 24h momentum is negative (-0.27%), failing the primary BUY condition despite positive 7d momentum (+0.64%) and healthy RSI (48.1). Volume is below average (-17.7%), w",NONE
2026-07-14,17:00:03,HBARUSDT,0.06593,SELL,short,0.62,5,HIGH,-2.56,-8.0,-50.0,22.4,0.01,1.09,"7d momentum of -8.00% approaches the -10% threshold, and price is 9.49% below 7d high, meeting sell criteria. RSI at 22.4 is oversold (<25), triggering HIGH risk designation per rules. Volume is weak ",NONE
2026-07-14,17:00:03,HYPEUSDT,63.695,SELL,short,0.68,5,MEDIUM,-2.76,-9.77,-36.8,30.3,0.01,0.92,"7d momentum at -9.77% is near the -10% threshold with price 12.73% below 7d high, meeting SELL criteria. RSI at 30.3 is just above oversold (>30 requirement met), and funding at +0.0100% is well withi",NONE
2026-07-14,17:00:03,ONDOUSDT,0.3099,SELL,short,0.72,5,MEDIUM,-2.79,-6.26,-40.4,31.3,0.005,2.23,"7d momentum at -6.26% approaches -10% threshold with price 8.23% below 7d high, meeting SELL criteria. RSI at 31.3 (just above oversold at 30) and low volume (-40.4%) reduce conviction slightly. Posit",NONE
2026-07-14,17:00:03,PAXGUSDT,4016.7,HOLD,none,0.42,5,HIGH,-1.05,-2.53,-53.3,20.1,0.0016,0.45,"RSI at 20.1 is critically oversold (<25), triggering HIGH risk classification despite bullish swing failure pattern. While the failed breakdown suggests reversal potential and funding is benign, 7d mo",BULLISH
2026-07-14,17:00:03,SKYUSDT,0.05962,BUY,long,0.68,5,MEDIUM,0.0,6.64,-61.4,58.2,-0.0011,-0.09,"7d momentum strong at +6.64% and 24h momentum neutral at +0.00% meets BUY criteria. RSI at 58.2 is healthy (not overbought), funding rate slightly negative (-0.0011%) is favorable, and price is only 5",NONE
2026-07-14,17:00:03,SUIUSDT,0.7334,HOLD,none,0.35,5,MEDIUM,0.19,-0.53,-30.2,53.9,0.0096,-0.09,"24h momentum is positive (+0.19%) and RSI is neutral (53.9), supporting a long bias, but 7d momentum (-0.53%) remains slightly negative and volume is declining (-30.2%), creating mixed signals. Fundin",NONE
2026-07-14,17:00:03,XLMUSDT,0.1788,SELL,short,0.68,5,MEDIUM,-2.86,-8.36,-46.7,31.5,0.0025,1.99,"7d momentum at -8.36% approaching -10% threshold with price 8.59% below 7d high, meeting short criteria. RSI at 31.5 is just above oversold (>30) confirming downtrend without extreme compression. Howe",NONE
2026-07-14,17:00:03,ZECUSDT,505.51,HOLD,none,0.45,5,MEDIUM,-3.1,11.19,-31.1,48.3,-0.0006,0.14,"Mixed signals prevent conviction: 7d momentum is positive (+11.19%) and RSI is neutral (48.3), supporting a long bias, but 24h momentum is negative (-3.10%) and volume is declining (-31.1%), failing B",NONE
2026-07-14,21:00:03,AAVEUSDT,96.14,BUY,long,0.62,5,MEDIUM,0.56,3.07,-55.8,39.8,-0.0031,0.43,"24h momentum positive (+0.56%) and 7d momentum strong (+3.07%) both exceed thresholds; RSI 39.8 well within range (not overbought), and funding rate -0.0031% is healthy (not excessively negative). Vol",NONE
2026-07-14,21:00:03,ATOMUSDT,1.5245,HOLD,none,0.35,5,MEDIUM,-1.28,-4.07,-14.8,31.3,-0.0382,0.41,"ATOM shows mixed signals: 7d momentum is -4.07% (above the -10% short threshold) but 24h momentum is negative, preventing a long entry. RSI at 31.3 is near oversold territory (< 25 = HIGH risk) and vo",NONE
2026-07-14,21:00:03,BTCUSDT,62732.9,HOLD,none,0.35,5,HIGH,-0.23,-1.02,-49.2,29.2,0.0051,-1.94,"RSI at 29.2 is critically oversold (<25 threshold), triggering HIGH risk protocol despite macro oversold conditions favoring longs. 7d momentum at -1.02% fails both BUY (requires >-10%) and SELL (requ",NONE
2026-07-14,21:00:03,DOTUSDT,0.841,HOLD,none,0.35,5,MEDIUM,1.12,-2.86,-30.8,39.2,0.01,1.1,"Mixed signals prevent conviction: 24h momentum is positive (+1.12%) but 7d momentum remains negative (-2.86%), failing the BUY threshold of > -10%. RSI at 39.2 is neutral (not oversold/overbought), bu",NONE
2026-07-14,21:00:03,ETHUSDT,1796.81,BUY,long,0.62,5,MEDIUM,0.95,0.95,-35.4,44.4,0.0048,1.2,"24h momentum is positive (+0.95%) and 7d momentum is well above -10% threshold, RSI at 44.4 is neutral (not overbought), and funding rate is benign at +0.0048%. However, conviction is moderated by sig",NONE
2026-07-14,21:00:03,HBARUSDT,0.06606,SELL,short,0.72,5,HIGH,-1.12,-7.36,-49.0,22.8,0.01,4.38,"7d momentum at -7.36% with price 9.31% below 7d high meets SELL criteria; RSI at 22.8 is oversold (<25) creating HIGH risk. Extreme fear regime + -49% volume confirms weakness, though low RSI technica",NONE
2026-07-14,21:00:03,HYPEUSDT,63.837,SELL,short,0.72,5,HIGH,-1.88,-11.25,-44.8,26.7,0.01,1.06,"7d momentum -11.25% exceeds -10% threshold and price is -12.53% below 7d high, satisfying core sell criteria. RSI at 26.7 is oversold (<25 threshold) creating HIGH risk, but macro environment supports",NONE
2026-07-14,21:00:03,ONDOUSDT,0.308,SELL,short,0.72,5,HIGH,-3.21,-7.2,-51.2,23.4,-0.0108,1.12,"7d momentum is -7.20% (approaching -10% threshold) and price is -8.79% below 7d high, meeting short entry criteria. RSI at 23.4 is oversold (<25), triggering HIGH risk flag, but negative funding rate ",NONE
2026-07-14,21:00:03,PAXGUSDT,4017.5,HOLD,none,0.35,5,HIGH,-0.85,-3.2,-76.5,19.6,0.005,-0.28,"RSI at 19.6 is deeply oversold (<25), triggering HIGH risk designation and preventing a clean BUY signal despite positive macro conditions. 7d momentum at -3.20% fails both BUY (needs >-10%) and SELL ",NONE
2026-07-14,21:00:03,SUIUSDT,0.7319,HOLD,none,0.35,5,MEDIUM,0.23,-1.03,-40.2,50.7,0.008,1.01,"24h momentum is positive (+0.23%) and RSI is neutral (50.7), meeting partial BUY criteria, but 7d momentum is negative (-1.03%) and volume is significantly below average (-40.2%), indicating weak conv",NONE
2026-07-14,21:00:03,TAOUSDT,197.24,SELL,short,0.72,6,HIGH,-4.43,-8.42,19.0,22.8,0.005,1.39,"7d momentum at -8.42% approaching -10% threshold with price -9.36% below 7d high, meeting core short criteria. Volume +19% confirms selling pressure and RSI 22.8 is oversold but not extreme (>30 rule ",NONE
2026-07-14,21:00:03,XLMUSDT,0.1796,SELL,short,0.72,6,MEDIUM,-2.21,-7.53,-54.7,33.4,-0.0041,0.55,"7d momentum of -7.53% approaching the -10% threshold, price trading 8.18% below 7d high meeting sell criteria. RSI at 33.4 (above oversold threshold of 30) provides confirmation. Negative funding rate",NONE
2026-07-14,21:00:03,ZECUSDT,508.2,BUY,long,0.62,5,MEDIUM,-0.65,10.8,-48.0,46.1,0.01,0.96,"7d momentum is strongly positive (+10.80%) and 24h momentum is only slightly negative (-0.65%), well within buy criteria. RSI at 46.1 is neutral, funding is low (+0.0100%), and price is 12.56% above 7",NONE
2026-07-15,01:00:04,APTUSDT,0.6262,BUY,long,0.68,5,LOW,4.61,-3.29,26.6,53.3,0.01,-0.08,"24h momentum is positive (+4.61%) and 7d momentum (-3.29%) is well above the -10% threshold, meeting primary buy criteria. Volume is elevated (+26.6% vs 7d avg), RSI is neutral at 53.3, and funding ra",NONE
2026-07-15,01:00:04,ATOMUSDT,1.5614,HOLD,none,0.35,5,MEDIUM,0.86,-2.42,35.9,50.0,-0.0207,1.51,"RSI at 50 (neutral) and 7d momentum at -2.42% fail to trigger clear BUY or SELL signals. While 24h momentum is positive (+0.86%) and volume is strong (+35.9%), the 7d downtrend and proximity to 7d low",NONE
2026-07-15,01:00:04,BTCUSDT,64290.5,BUY,long,0.68,5,LOW,2.73,0.59,71.6,54.6,0.0086,-0.71,"24h momentum is positive (+2.73%) and 7d momentum is neutral (+0.59%, well above -10% threshold). Volume is significantly elevated (+71.6% vs 7d average) confirming buying interest. RSI at 54.6 is neu",NONE
2026-07-15,01:00:04,DOGEUSDT,0.07449,BUY,long,0.72,6,LOW,3.37,-0.87,46.4,63.3,0.0082,0.14,"24h momentum is positive at +3.37% with 7d momentum at -0.87% (well above -10% threshold), RSI at 63.3 shows strength without overbought conditions, and funding rate at +0.0082% is healthy. Volume sur",NONE
2026-07-15,01:00:04,DOTUSDT,0.8515,BUY,long,0.68,5,LOW,1.68,-2.46,28.0,52.8,0.01,2.24,"24h momentum is positive (+1.68%) with 7d momentum at -2.46% (above -10% threshold), RSI at 52.8 is neutral and not overbought, and funding rate of +0.0100% is healthy—well below excessive levels. Vol",NONE
2026-07-15,01:00:04,ETHUSDT,1878.31,HOLD,none,0.35,5,HIGH,5.77,4.54,176.7,70.8,0.01,3.41,"RSI at 70.8 is at overbought threshold, violating the BUY rule (RSI < 70 required). While 24h momentum is positive (+5.77%) and 7d momentum is acceptable (+4.54%), the extreme fear macro environment c",NONE
2026-07-15,01:00:04,HBARUSDT,0.06722,HOLD,none,0.45,5,MEDIUM,0.79,-7.3,4.2,46.1,0.01,0.33,"Mixed signals prevent a high-conviction trade. While 24h momentum is positive (+0.79%) and RSI (46.1) is neutral, the 7d momentum (-7.30%) is still within acceptable range but reflects ongoing weaknes",NONE
2026-07-15,01:00:04,HYPEUSDT,64.849,SELL,short,0.72,5,MEDIUM,1.52,-9.89,27.4,36.9,0.01,0.85,"7d momentum at -9.89% is approaching the -10% sell threshold, price is 10.32% below 7d high (exceeds 8% requirement), and volume is +27.4% confirming selling pressure. RSI at 36.9 is above the 30 over",NONE
2026-07-15,01:00:04,ICPUSDT,2.242,HOLD,none,0.42,5,MEDIUM,2.99,-0.49,-21.8,46.5,0.01,0.15,"Mixed signals prevent a confident entry: 24h momentum is positive (+2.99%) but 7d momentum is slightly negative (-0.49%), and price sits only 4.77% above 7d low with declining volume (-21.8%). RSI at ",NONE
2026-07-15,01:00:04,LINKUSDT,8.317,HOLD,none,0.45,5,MEDIUM,4.85,4.04,153.0,70.6,0.01,0.51,"RSI at 70.6 is at overbought threshold, violating the BUY rule (RSI must be <70). While 24h momentum is positive (+4.85%) and volume confirms (+153%), the RSI signal is a critical disqualifier. Price ",NONE
2026-07-15,01:00:04,MNTUSDT,0.4286,BUY,long,0.68,5,LOW,0.85,-0.67,15.4,60.4,0.01,-0.13,"24h momentum positive (+0.85%) and 7d momentum (-0.67%) well above -10% threshold. Volume elevated (+15.4%), RSI at 60.4 shows room to run without overbought conditions, and funding rate at +0.0100% i",NONE
2026-07-15,01:00:04,ONDOUSDT,0.3154,HOLD,none,0.35,5,MEDIUM,-0.1,-6.3,51.0,37.7,-0.0095,2.84,"7d momentum at -6.30% fails the SELL threshold (-10% required), and 24h momentum near flat (-0.10%) blocks BUY confirmation. While volume is strong (+51%) and RSI (37.7) shows room to move without ext",NONE
2026-07-15,01:00:04,PAXGUSDT,4073.7,BUY,long,0.62,5,MEDIUM,1.52,-1.43,119.2,43.8,0.005,-0.16,"24h momentum is positive (+1.52%) and 7d momentum (-1.43%) is well above the -10% sell threshold, meeting primary BUY criteria. Volume surge (+119.2%) confirms buying interest in extreme fear environm",NONE
2026-07-15,01:00:04,SEIUSDT,0.04879,BUY,long,0.72,5,LOW,1.65,-1.15,34.7,48.7,0.01,0.16,"SEI meets BUY criteria: 24h momentum is positive (+1.65%), 7d momentum (-1.15%) is well above -10% threshold, volume is elevated (+34.7% vs 7d avg), RSI at 48.7 is neutral (not overbought), and fundin",NONE
2026-07-15,01:00:04,SUIUSDT,0.7648,BUY,long,0.72,6,MEDIUM,5.1,3.05,91.1,65.2,0.01,0.85,"24h momentum +5.10% and 7d momentum +3.05% both positive, well above -10% threshold. Volume surge of +91.1% confirms buying interest. RSI at 65.2 is strong but not overbought (<70), and funding rate a",NONE
2026-07-15,01:00:04,TAOUSDT,203.86,HOLD,none,0.42,5,MEDIUM,-0.98,-5.41,113.3,40.3,0.005,5.65,"While the bullish swing failure pattern and volume surge (+113.3%) suggest potential reversal strength, 7d momentum at -5.41% (above -10% threshold) combined with negative 24h momentum (-0.98%) fails ",BULLISH
2026-07-15,01:00:04,XLMUSDT,0.18417,BUY,long,0.68,5,MEDIUM,1.01,-4.38,18.3,47.7,0.001,1.53,"XLM meets BUY criteria: 24h momentum +1.01% (positive), 7d momentum -4.38% (above -10% threshold), RSI 47.7 (neutral, not overbought), funding +0.0010% (well below +0.15% threshold), and volume +18.3%",BULLISH
2026-07-15,01:00:04,XRPUSDT,1.102,BUY,long,0.68,5,LOW,2.8,-2.47,75.8,55.7,0.0032,0.27,"24h momentum is positive at +2.80% and 7d momentum at -2.47% exceeds the -10% threshold, with volume up 75.8% confirming conviction. RSI at 55.7 is neutral (not overbought), and funding at +0.0032% is",NONE
2026-07-15,01:00:04,ZECUSDT,530.59,BUY,long,0.72,6,LOW,4.29,7.35,67.4,56.4,0.01,1.97,"ZEC meets BUY criteria: 24h momentum +4.29% positive, 7d momentum +7.35% well above -10% threshold, volume +67.4% confirming, RSI 56.4 neutral (not overbought). Funding rate +0.0100% is minimal and we",NONE
2026-07-15,05:00:03,ATOMUSDT,1.5533,BUY,long,0.62,5,MEDIUM,0.71,-2.33,43.5,46.3,-0.017,-0.12,"24h momentum is positive (+0.71%) and 7d momentum (-2.33%) is well above the -10% threshold, meeting core BUY criteria. Volume is elevated (+43.5%) confirming conviction, RSI at 46.3 is neutral (not o",NONE
2026-07-15,05:00:03,DOTUSDT,0.848,BUY,long,0.62,5,LOW,1.0,-1.94,52.2,49.7,-0.0005,-4.52,"24h momentum is positive (+1.00%) and 7d momentum (-1.94%) is well above the -10% threshold, meeting core BUY conditions. Volume spike of +52.2% confirms conviction, RSI at 49.7 is neutral (not overbo",NONE
2026-07-15,05:00:03,ETHUSDT,1874.18,BUY,long,0.72,5,MEDIUM,5.64,4.72,200.0,69.3,0.0041,15.33,"24h momentum +5.64% and 7d momentum +4.72% both positive, well above -10% threshold. Volume surge +200% confirms buying interest. RSI at 69.3 is near overbought but still below 70 threshold, and fundi",NONE
2026-07-15,05:00:03,HBARUSDT,0.0666,HOLD,none,0.35,5,MEDIUM,0.24,-6.79,20.4,36.6,0.0085,-0.38,"Mixed signals prevent confident entry: 24h momentum is marginally positive (+0.24%) but 7d momentum remains deeply negative (-6.79%), falling short of the -10% threshold for a short. RSI at 36.6 is ab",NONE
2026-07-15,05:00:03,LINKUSDT,8.27,BUY,long,0.72,6,MEDIUM,4.68,4.38,201.4,65.5,0.01,2.38,"24h momentum is positive (+4.68%) and 7d momentum is healthy (+4.38%), both well above the -10% threshold. Volume confirmation is strong at +201.4% above 7d average, and RSI at 65.5 is in bullish terr",NONE
2026-07-15,05:00:03,MNTUSDT,0.4211,HOLD,none,0.35,5,MEDIUM,-0.68,-0.28,79.8,49.5,-0.0207,0.59,"Mixed signals prevent a high-conviction trade. 24h momentum is negative (-0.68%), failing the BUY requirement, while 7d momentum (-0.28%) and price distance from 7d high (-3.02%) don't meet SELL crite",NONE
2026-07-15,05:00:03,ONDOUSDT,0.3145,HOLD,none,0.35,5,MEDIUM,0.48,-5.07,72.8,31.5,0.003,1.23,"24h momentum is positive (+0.48%) and 7d momentum (-5.07%) exceeds the -10% sell threshold, meeting partial BUY criteria. However, RSI at 31.5 is near oversold (<25 threshold), and the -6.81% distance",NONE
2026-07-15,05:00:03,PAXGUSDT,4048.0,HOLD,none,0.35,5,MEDIUM,1.17,-1.46,146.6,36.5,0.005,-1.75,"Mixed signals prevent high-conviction trade. While 24h momentum is positive (+1.17%) and funding is benign, 7d momentum (-1.46%) remains negative and RSI (36.5) is approaching oversold territory, crea",NONE
2026-07-15,05:00:03,TAOUSDT,202.45,HOLD,none,0.35,5,MEDIUM,1.2,-5.27,107.2,35.4,0.005,-0.65,"Mixed signals prevent high-conviction entry. While 24h momentum is positive (+1.20%) and funding is benign (+0.0050%), the 7d momentum of -5.27% combined with RSI at 35.4 (approaching oversold at 30) ",NONE
2026-07-15,05:00:03,XLMUSDT,0.18511,BUY,long,0.62,5,LOW,1.66,-2.99,26.0,47.9,-0.0046,-0.16,"24h momentum is positive (+1.66%) and 7d momentum (-2.99%) remains above the -10% threshold, satisfying core BUY criteria. Volume is elevated (+26% vs 7d avg), RSI (47.9) is neutral without overbought",NONE
2026-07-15,05:00:03,XPLUSDT,0.09345,SELL,short,0.72,5,MEDIUM,4.86,-10.19,119.3,51.5,0.005,-1.7,"7d momentum at -10.19% meets sell threshold, price is 10.94% below 7d high confirming downtrend, and volume surge (+119.3%) validates the bearish swing failure pattern (wick above 0.09285 rejected). R",BEARISH
2026-07-15,05:00:03,XRPUSDT,1.1127,BUY,long,0.68,5,LOW,4.3,-0.84,139.5,58.1,0.01,2.32,"XRP meets BUY criteria: 24h momentum +4.30% is positive, 7d momentum -0.84% is well above -10% threshold, volume is strongly elevated (+139.5%), and RSI 58.1 is neutral (not overbought). Funding rate ",NONE
2026-07-15,09:00:02,AAVEUSDT,98.66,BUY,long,0.68,5,LOW,4.46,9.74,-30.1,50.1,0.0027,1.15,"24h momentum is positive (+4.46%) and 7d momentum is strong (+9.74%), well above the -10% threshold. RSI at 50.1 is neutral (not overbought), funding rate is minimal (+0.0027%), and price is only 3.41",NONE
2026-07-15,09:00:02,ATOMUSDT,1.5584,HOLD,none,0.35,5,MEDIUM,1.34,-0.81,-35.1,40.0,-0.013,-1.15,"While 24h momentum is positive (+1.34%) and funding is slightly negative (favorable for longs), 7d momentum remains weak at -0.81% and volume is significantly depressed (-35.1%), indicating lack of co",NONE
2026-07-15,09:00:02,DOTUSDT,0.8495,BUY,long,0.62,5,LOW,1.63,-0.04,-21.8,53.1,0.006,-0.02,"24h momentum is positive (+1.63%) and 7d momentum (-0.04%) sits well above the -10% threshold, meeting core BUY criteria. RSI at 53.1 is neutral (not overbought), funding at +0.0060% is benign, and pr",NONE
2026-07-15,09:00:02,ETHUSDT,1881.94,BUY,long,0.72,5,MEDIUM,5.97,6.29,-23.3,67.7,0.0047,-2.67,"24h momentum +5.97% and 7d momentum +6.29% both positive, RSI 67.7 below overbought threshold (70), and funding rate +0.0047% well below excessive threshold. Price recovering 9.92% from 7d low in extr",NONE
2026-07-15,09:00:02,HBARUSDT,0.06729,HOLD,none,0.35,5,MEDIUM,1.1,-5.05,-42.1,46.3,0.01,2.34,"While 24h momentum is positive (+1.10%) and funding is benign (+0.0100%), the 7d momentum of -5.05% remains above the -10% short threshold, keeping the signal inconclusive. Volume is declining (-42.1%",NONE
2026-07-15,09:00:02,ICPUSDT,2.221,BUY,long,0.62,5,MEDIUM,2.16,0.63,-44.4,45.4,-0.0084,-0.22,"24h momentum is positive (+2.16%) and 7d momentum (+0.63%) exceeds -10% threshold, meeting buy criteria. RSI at 45.4 is neutral (not overbought), funding is slightly negative (-0.0084%), and no extrem",NONE
2026-07-15,09:00:02,LINKUSDT,8.289,BUY,long,0.72,6,MEDIUM,5.12,5.51,-9.3,65.3,0.0069,0.0,"LINK meets BUY criteria: 24h momentum +5.12% and 7d momentum +5.51% both positive, RSI 65.3 below overbought threshold (70), funding +0.0069% well below excessive level, and price 10.26% above 7d low ",NONE
2026-07-15,09:00:02,MNTUSDT,0.422,BUY,long,0.62,5,LOW,0.19,-0.02,0.9,50.4,-0.0072,-0.7,"24h momentum is positive (+0.19%) and 7d momentum (-0.02%) is well above the -10% threshold, meeting BUY criteria. RSI at 50.4 is neutral (not overbought), funding rate is slightly negative (-0.0072%)",NONE
2026-07-15,09:00:02,ONDOUSDT,0.3141,HOLD,none,0.35,5,MEDIUM,1.13,-4.09,-39.9,32.3,0.005,0.75,"Mixed signals prevent a high-conviction trade. While 24h momentum is positive (+1.13%) and funding is benign (+0.0050%), the 7d momentum (-4.09%) remains above the -10% sell threshold but shows weakne",NONE
2026-07-15,09:00:02,PAXGUSDT,4043.7,HOLD,none,0.35,5,MEDIUM,1.16,-1.2,-63.9,35.5,0.005,-0.56,"24h momentum is positive (+1.16%) but 7d momentum is only slightly negative (-1.20%), failing to trigger either BUY or SELL criteria. RSI at 35.5 is approaching oversold territory (<30) while volume h",NONE
2026-07-15,09:00:02,TAOUSDT,200.27,HOLD,none,0.35,5,HIGH,0.17,-5.17,28.1,27.3,0.005,-1.74,"RSI at 27.3 is oversold (<25 threshold) triggering HIGH risk classification, despite positive 24h momentum (+0.17%). 7d momentum is -5.17% (above -10% threshold) but price is -7.35% from 7d high, crea",NONE
2026-07-15,09:00:02,XLMUSDT,0.1845,BUY,long,0.62,5,MEDIUM,2.07,-2.16,-26.5,37.4,0.01,-0.37,"24h momentum is positive (+2.07%) and 7d momentum (-2.16%) is above the -10% sell threshold, meeting BUY criteria. RSI at 37.4 is not overbought and funding rate is benign at +0.01%, supporting entry.",NONE
